duration,orig_bytes,resp_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,version,cipher,curve,certificate,label
0.197154,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
7.256127,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.198228,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
67.235638,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
67.23628,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197125,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.251354,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
61.160281,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.160793,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197761,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197064,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
15.299663,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
62.631926,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
62.632422,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.19724,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.256239,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
31.348479,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
66.242347,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
66.242848,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.198089,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197379,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.270634,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.19752,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.021344,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.022194,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197187,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
1.261327,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197231,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197293,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.251375,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
71.418273,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
71.418991,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
61.244876,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.245493,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.196223,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.196943,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.244767,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197579,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
65.558346,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
65.558944,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197211,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.254784,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.19766,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
64.543274,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
64.543751,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197392,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
15.969771,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
63.297441,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
63.298042,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197101,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.19743,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.250762,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197602,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.051922,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.052407,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197097,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
7.287737,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.196934,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
62.707251,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
62.707863,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.196229,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.275079,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
60.673241,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197295,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
67.501385,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197566,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
3.252999,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197041,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
62.774994,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
62.77562,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197461,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
7.281933,671,915,8,1003,11,1359,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.19756,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
67.252848,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
67.253477,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.19671,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.258046,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.197863,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197165,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
71.425395,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
71.4259,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.19797,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
67.473066,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
67.473556,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197519,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.24743,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
65.181946,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
65.18266,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197619,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197487,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.249659,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197649,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
74.163474,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
74.163961,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.19727,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.258424,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
0.248381,671,915,9,1043,12,1399,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
61.18387,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.184665,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.19797,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.196384,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
3.255388,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197373,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
75.155835,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
75.15647,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197125,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
45.713818,671,691,7,963,8,1015,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
66.83391,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
66.834696,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.248448,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
7.279885,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
1.26036,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
3.251694,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.256994,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
31.315242,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.259589,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.254076,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
45.713278,671,691,7,963,8,1015,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.252013,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
3.251613,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.251374,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.26939,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.287035,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
7.256784,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.264734,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.250065,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.285588,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
15.271998,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
45.71388,671,691,7,963,8,1015,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.241779,671,915,9,1043,12,1399,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
45.711671,671,691,7,963,8,1015,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
3.263904,671,915,8,1003,11,1359,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
3.382824,671,915,8,1003,11,1359,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
1.272324,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197604,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
64.136309,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
61.148089,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197371,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
1.678835,671,915,8,1003,11,1359,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
61.746139,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
61.746731,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197104,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.512684,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197498,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.402128,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
70.118477,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
70.119058,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
60.625881,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
67.455166,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.197599,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
15.287982,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
62.602818,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
62.603298,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.198036,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.25998,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
61.029676,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
68.079433,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197471,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
0.255509,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.197255,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
0.292085,671,915,7,963,9,1279,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
70.507183,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
70.507952,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
62.02498,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,3a5911633fa11fb99c77c6014bd7cdc64f3751a001ec88efa764c4aa2833ce9a,0
68.845686,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
0.197537,681,892,7,973,9,1256,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,edf6705dab270562940ebec8746c12e788529dbac2d970aa7e09a6d8a4069231,0
15.289959,671,915,9,1043,12,1399,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
62.592681,534,625,7,826,6,869,TLSv10,TLS_RSA_WITH_RC4_128_SHA,-,-,0
69.632307,799,1439,7,1091,7,1723,TLSv10,TLS_RSA_WITH_3DES_EDE_CBC_SHA,-,f118f45144be25a9efde1d40ee5f9c69701416b221c332c8479a8474a7afb55e,0
